Index,PMID,Gut Microbiota,Gut Microbiota NCBI ID,Rank,Strain,Substrate,Substrate PubChem CID,Metabolite,Metabolite PubChem CID,Metabolite ChEBI,Metabolite HMDB,Metabolite KEGG,Metabolite fooDB,Metabolite Metabolights,Extra Source,Associative mode,human/mouse,Sample,Experimental method,Measurement technique,Description,Condition,DOID
17,23349065,Roseburia intestinalis,166486,species,DSM 14610,Indole-3-acetic acid,802,Indole-3-carboxylic acid,69867,CHEBI:24809,HMDB0003320,C19837,FDB000935,MTBLC24809,food; homo sapiens; mus musculus,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,Roseburia intestinalis,166486,species,DSM 14610,Phenylacetic Acid,999,Indole-3-carboxylic acid,69867,CHEBI:24809,HMDB0003320,C19837,FDB000935,MTBLC24809,food; homo sapiens; mus musculus,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,Bififidobacterium thetaiotaomicron,,species,DSM 2079,Tryptophan,6305,Phenyalanine,,,,,,,,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,Roseburia intestinalis,166486,species,DSM 14610,phenyalanine,,Phenylpyruvic acid,997,CHEBI:30851,HMDB0000205,C00166,FDB008272,MTBLC30851,food; homo sapiens; mus musculus,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,Roseburia inulinivorans,360807,species,DSM 16841,Tryptophan,6305,4-Hydroxyphenylacetic acid,127,CHEBI:18101,HMDB0000020,C00642,FDB010534,MTBLC18101,food; homo sapiens; mus musculus,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,Roseburia inulinivorans,360807,species,DSM 16841,Tryptophan,6305,Indole-3-acetic acid,802,CHEBI:16411,HMDB0000197,C00954,FDB000933,MTBLC16411,food; homo sapiens; mus musculus,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,Anaerobutyricum hallii,39488,species,DSM 17630,D-Glucose,5793,Phenyalanine,,,,,,,,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,[Ruminococcus] torques,33039,species,L2-14,Tryptophan,6305,4-Hydroxyphenylacetic acid,127,CHEBI:18101,HMDB0000020,C00642,FDB010534,MTBLC18101,food; homo sapiens; mus musculus,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,[Ruminococcus] torques,33039,species,L2-14,Tryptophan,6305,Indole-3-acetic acid,802,CHEBI:16411,HMDB0000197,C00954,FDB000933,MTBLC16411,food; homo sapiens; mus musculus,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,Anaerobutyricum hallii,39488,species,DSM 17630,Tryptophan,6305,Phenyalanine,,,,,,,,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,Butyrivibrio fibrisolvens,831,species,,Tryptophan,6305,Phenyalanine,,,,,,,,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,Agathobacter rectalis,39491,species,DSM 17629,Tryptophan,6305,Phenyalanine,,,,,,,,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,Faecalibacterium prausnitzii,853,species,S3L/3,Tryptophan,6305,Phenyalanine,,,,,,,,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
17,23349065,Faecalitalea cylindroides,39483,species,T2-87,Tryptophan,6305,Phenyalanine,,,,,,,,causally,mouse,fecal,cell culture,"GC/MS analysis,LC/MS analysis","To identify the bacteria responsible, 26 strains representing 25 of the dominant human colonic species were screened for phenyl metabolite formation. Seven strains produced significant amounts of both PAA and 4-hydroxyPAA. These included five out of seven Bacteroidetes (Bacteroides thetaiotaomicron, Bacteroides eggerthii, Bacteroides ovatus, Bac teroides fragilis, Parabacteroides distasonis), and two out of 17 Firmicutes (Eubacterium hallii and Clostridium bartlettii). These species also produced indole-3-acetic acid (IAA), the corresponding tryptophan metabolite, but C. bartlettii showed 100 times higher IAA production than the other six strains. Four strains were further tested and PAA formation was substantially increased by phenylalanine, 4-hydroxyPAA by tyrosine and IAA by tryptophan.",healthy,
